 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,1,0.103,0,0,0.103
2,1,0,2,0,3,0.205,0,0,0.205
3,1,0,2,0,6,0.351,0,0,0.351
4,1,0,2,0,18,0.879,0,0,0.879
5,1,0,2,0,5,0.326,0,0,0.326
6,1,0,2,0,10,0.503,0,0,0.503
7,1,0,2,0,1,0.085,0,0,0.085
8,1,0,2,0,3,0.241,0,0,0.241
9,1,0,2,0,18,0.932,0,0,0.932
10,1,0,2,0,28,1.586,0,0,1.586
11,1,0,2,0,1,0.085,0,0,0.085
12,1,0,2,0,0,0.043,0,0,0.043
13,1,0,2,0,32,1.686,0,0,1.686
14,1,0,2,0,54,2.709,0,0,2.709
15,1,0,2,0,1,0.120,0,0,0.120
16,1,0,2,0,22,1.207,0,0,1.207
17,1,0,2,0,1,0.103,0,0,0.103
18,1,0,2,0,44,2.178,0,0,2.178
19,1,0,2,0,1,0.085,0,0,0.085
20,1,0,2,0,2,0.180,0,0,0.180
21,1,0,2,0,2,0.145,0,0,0.145
22,5,2,4,4,64,0.710,2,0,1.512
23,1,0,2,0,39,1.930,0,0,1.930
24,3,1,3,3,46,0.852,1,0,1.608
25,1,0,2,0,39,2.195,0,0,2.195
26,1,0,2,0,11,0.634,0,0,0.634
27,1,0,2,0,17,0.836,0,0,0.836
28,1,0,2,0,35,1.690,0,0,1.690
29,0,0,1,0,0,0.000,0,0,0.000
30,7,3,5,9,252,1.910,3,0,6.537
31,5,2,4,2,129,1.299,2,0,2.681
32,1,0,2,0,3,0.241,0,0,0.241
33,4,2,2,4,71,0.938,2,0,1.402
34,1,0,2,0,9,0.549,0,0,0.549
35,1,0,2,0,45,2.203,0,0,2.203
36,1,0,2,0,24,1.169,0,0,1.169
37,1,0,2,0,29,1.399,0,0,1.399
38,1,0,2,0,19,0.904,0,0,0.904
39,1,0,2,0,55,2.629,0,0,2.629
40,1,0,2,0,0,0.043,0,0,0.043
41,1,0,2,0,6,0.351,0,0,0.351
42,3,1,3,3,131,2.269,1,0,4.643
43,0,0,1,0,0,0.000,0,0,0.000
44,1,0,2,0,61,3.307,0,0,3.307
45,6,3,3,9,106,0.969,3,0,1.427
46,5,2,4,6,72,0.819,2,0,1.144
47,5,2,4,4,14,0.214,2,0,0.411
48,0,0,1,0,0,0.000,0,0,0.000
49,1,0,2,0,4,0.213,0,0,0.213
50,1,0,2,0,13,0.631,0,0,0.631
51,3,1,3,1,32,0.596,1,0,1.360
52,1,0,2,0,12,0.659,0,0,0.659
53,1,0,2,0,15,0.716,0,0,0.716
54,1,0,2,0,10,0.486,0,0,0.486
55,1,0,2,0,58,2.897,0,0,2.897
56,7,3,5,3,102,0.791,3,0,2.007
57,1,0,2,0,17,0.959,0,0,0.959
58,3,1,3,3,113,1.931,1,0,2.798
59,1,0,2,0,29,1.540,0,0,1.540
60,1,0,2,0,2,0.128,0,0,0.128
61,5,2,4,2,98,0.982,2,0,2.696
62,7,3,5,3,182,1.299,3,0,2.937
63,1,0,2,0,0,0.043,0,0,0.043
64,1,0,2,0,26,1.219,0,0,1.219
65,1,0,2,0,7,0.393,0,0,0.393
66,1,0,2,0,28,1.427,0,0,1.427
67,3,1,3,3,52,0.973,1,0,1.225
68,1,0,2,0,10,0.521,0,0,0.521
69,1,0,2,0,13,0.648,0,0,0.648
70,1,0,2,0,79,3.949,0,0,3.949
71,1,0,2,0,13,0.719,0,0,0.719
72,6,3,3,5,134,1.170,3,0,3.060
73,1,0,2,0,0,0.043,0,0,0.043
74,3,1,3,1,48,0.835,1,0,1.625
75,1,0,2,0,17,1.012,0,0,1.012
76,1,0,2,0,52,2.536,0,0,2.536
77,1,0,2,0,26,1.360,0,0,1.360
78,1,0,2,0,28,1.427,0,0,1.427
79,1,0,2,0,111,5.856,0,0,5.856
80,1,0,2,0,33,1.658,0,0,1.658
81,1,0,2,0,0,0.043,0,0,0.043
82,5,2,4,2,133,1.361,2,0,2.118
83,1,0,2,0,23,1.320,0,0,1.320
84,1,0,2,0,0,0.060,0,0,0.060
85,1,0,2,0,41,2.068,0,0,2.068
86,3,1,3,1,68,1.189,1,0,2.642
87,1,0,2,0,12,0.623,0,0,0.623
88,1,0,2,0,31,1.537,0,0,1.537
89,1,0,2,0,55,2.875,0,0,2.875
90,1,0,2,0,5,0.255,0,0,0.255
91,1,0,2,0,76,3.962,0,0,3.962
92,1,0,2,0,4,0.248,0,0,0.248
93,1,0,2,0,1,0.120,0,0,0.120
94,1,0,2,0,2,0.128,0,0,0.128
95,1,0,2,0,28,1.533,0,0,1.533
96,1,0,2,0,32,1.597,0,0,1.597
